"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Fleece Riordan,Riordan Monsters,Monsters Poseidon,each Fleece Riordan,The Riordan Monsters,this Monsters Poseidon,comeback,mythology,episode,Fleece,Riordan,Monsters,,,
Dear John,Savannah Returning,Returning Dear,Dear Army,An Savannah Returning,those Returning Dear,the Dear Army,love?îand,separation,rebel,Savannah,Returning,Dear,,,
"City of Ashes (The Mortal Instruments, #2)",Shadowhunting Fray,Fray Inquisitor,Inquisitor Shadowhunter,this Shadowhunting Fray,the Fray Inquisitor,a Inquisitor Shadowhunter,Shadowhunting,Fray,Inquisitor,,,,,,
Macbeth,Macbeth Scotland,Scotland Shakespeare,Shakespeare Lady,those Macbeth Scotland,both Scotland Shakespeare,this Shakespeare Lady,Scotland,Shakespeare,caution,paranoia,tyranny,,,,
"The Two Towers (The Lord of the Rings, #2)",Fellowship Saruman,Saruman Sauron,Sauron Gollum,Some Fellowship Saruman,The Saruman Sauron,the Sauron Gollum,climax,treachery,corruption,Fellowship,Saruman,Sauron,,,
Green Eggs and Ham,Beginner Seuss,Seuss Books,Books Sam,every Beginner Seuss,this Seuss Books,all Books Sam,ham,goat,snack,Beginner,Seuss,Books,,,
"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Bucket Willy,Willy Wonka,Wonka Golden,the Bucket Willy,a Willy Wonka,the Wonka Golden,factory,chocolate,store,Bucket,Willy,Wonka,,,
"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Kronos Labyrinth,Labyrinth Titan,Titan Camp,any Kronos Labyrinth,every Labyrinth Titan,this Titan Camp,orientation,demigod,acquaintance,Kronos,Labyrinth,Titan,,,
Great Expectations,Havisham Pip,Pip Dickens,Dickens Miss,this Havisham Pip,an Pip Dickens,the Dickens Miss,Havisham,Pip,Dickens,convict,reward,possession,,,
"The Return of the King (The Lord of the Rings, #3)",Orcs Rohan,Rohan Pippin,Pippin Saruman,both Orcs Rohan,the Rohan Pippin,an Pippin Saruman,diabolic,spider,heroic,Orcs,Rohan,Pippin,,,
The Stranger,Camus,Ward,Matthew,Camus Ward,Ward Matthew,Matthew First,an Camus Ward,a Ward Matthew,the Matthew First,an Camus Through Ward,a Ward into Matthew,the Matthew by First,absurd,beach,translation
"The Lost Hero (The Heroes of Olympus, #1)",PROBLEM TOOLS,TOOLS JASON,JASON SECRET,some PROBLEM TOOLS,A TOOLS JASON,each JASON SECRET,camper,amnesia,cabin,PROBLEM,TOOLS,JASON,,,
"A Feast for Crows (A Song of Ice and Fire, #4)",Winterfell Kingdoms,Kingdoms Starks,Starks Crow,each Winterfell Kingdoms,the Kingdoms Starks,The Starks Crow,incest,fratricide,babe,Winterfell,Kingdoms,Starks,,,
"Matched (Matched, #1)",Matching Cassia,Cassia Ky,Ky Xander,any Matching Cassia,another Cassia Ky,no Ky Xander,Matching,Cassia,,,,,,,
"American Gods (American Gods, #1)",UK Wednesday,Wednesday Gods,Gods USA,This UK Wednesday,all Wednesday Gods,a Gods USA,refugee,release,crash,Wednesday,Gods,,,,
The Stand,Defense Department,Department Defense,This Defense Department,A Department Defense,nanosecond,error,laboratory,Defense,Department,,,,,,
The Last Song,Wilmington Ronnie,Ronnie Sparks,Sparks Veronica,an Wilmington Ronnie,The Ronnie Sparks,a Sparks Veronica,pianist,concert,myriad,Wilmington,Ronnie,Sparks,,,
Digital Fortress,Fletcher Security,Security Agency,Agency Susan,all Fletcher Security,an Security Agency,The Agency Susan,all Fletcher,an Security,The Agency,cryptographer,tempest,code,,,
Emma,Woodhouse Austen,Austen Beautiful,Beautiful Emma,the Woodhouse Austen,the Austen Beautiful,Woodhouse,Austen,Beautiful,spoilt,matchmaker,vain,,,,
Anna Karenina,Levin Tolstoy,Tolstoy Karenina,Karenina Count,some Levin Tolstoy,no Tolstoy Karenina,all Karenina Count,Levin,Tolstoy,Karenina,kaleidoscope,panorama,reflection,,,
A Clockwork Orange,Clockwork Orange,Orange Burgess,Burgess Anthony,This Orange Burgess,this Burgess Anthony,pathology,slang,frightening,Clockwork,Orange,Burgess,,,,
The Shack,Shack Missy,Missy Sadness,Sadness Mack,The Shack Missy,an Missy Sadness,all Sadness Mack,Shack,Missy,Sadness,shack,keepsake,wintry,,,
"The Last Olympian (Percy Jackson and the Olympians, #5)",Kronos Titan,Titan Olympus,Olympus Percy,All Kronos Titan,every Titan Olympus,this Olympus Percy,rampaging,advance,suspicion,Kronos,Titan,Olympus,,,
It,Derry ????Derry,an Derry ??the ??Derry,hometown,none,happiness,Derry,,,,,,,,,
Crime and Punishment,Raskolnikov Petersburg,Petersburg Sonya,Sonya St,a Raskolnikov Petersburg,the Petersburg Sonya,a Sonya St,a Raskolnikov beyond Petersburg,the Petersburg without Sonya,a Sonya around St,destitute,noose,remorse,,,
The Bell Jar,Jar Esther,Esther Plath,Plath Sylvia,A Jar Esther,an Esther Plath,The Plath Sylvia,penetration,accomplishment,insanity,,,,,,
"Angela's Ashes (Frank McCourt, #1)",Malachy Limerick,Limerick McCourt,McCourt Seventh,every Malachy Limerick,This Limerick McCourt,no McCourt Seventh,nurture,roadside,eloquence,,,,,,
Siddhartha,Hesse,Brahmin,Herman,Hesse Brahmin,Brahmin Herman,Herman Hesse,this Hesse Brahmin,a Brahmin Herman,this Herman Hesse,this Hesse off Brahmin,a Brahmin through Herman,this Herman In Hesse,individualism,fulfillment,disparate
In Cold Blood,Capote Truman,Truman Kansas,Kansas November,no Capote Truman,both Truman Kansas,the Kansas November,no Capote,both Truman,the Kansas,synthesis,motive,execution,,,
"Beautiful Creatures (Caster Chronicles, #1)",Duchannes Wate,Wate Gatlin,Gatlin Lena,no Duchannes Wate,a Wate Gatlin,the Gatlin Lena,Duchannes,Wate,Gatlin,,,,,,
"Clockwork Angel (The Infernal Devices, #1)",Pandemonium Jem,Jem Infernal,Infernal Tessa,the Pandemonium Jem,a Jem Infernal,the Infernal Tessa,Pandemonium,Jem,Infernal,,,,,,
Matilda,Trunchbull Matilda,Matilda Honey,Honey Roald,any Trunchbull Matilda,some Matilda Honey,an Honey Roald,predilection,patience,hapless,Trunchbull,Honey,,,,
The Night Circus,Unbeknownst Cirque,Cirque Celia,Celia Marco,No Unbeknownst Cirque,this Cirque Celia,the Celia Marco,yesterday,circus,headfirst,Unbeknownst,Cirque,Celia,,,
"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Dazzled Boleyn,Boleyn VIII,VIII Mary,both Dazzled Boleyn,This Boleyn VIII,an VIII Mary,Dazzled,Boleyn,VIII,pawn,fourteen,prize,,,
"Uglies (Uglies, #1)",Shay Shay,all Shay Shay,repellent,pretty,paradise,Shay,,,,,,,,,
"A Dance with Dragons (A Song of Ice and Fire, #5)",Daenerys Westeros,Westeros Targaryen,Targaryen Tyrion,Some Daenerys Westeros,those Westeros Targaryen,every Targaryen Tyrion,mammoth,restlessness,east,Daenerys,Westeros,Targaryen,,,
"The Lord of the Rings (The Lord of the Rings, #1-3)",Sauron Bilbo,Bilbo Mordor,Mordor Cracks,all Sauron Bilbo,the Bilbo Mordor,a Mordor Cracks,hobbit,spread,shadow,Sauron,Bilbo,Mordor,,,
Watchmen,Watchmen Returns,Returns Vendetta,Vendetta Batman,This Watchmen Returns,The Returns Vendetta,all Vendetta Batman,gateway,concept,grace,Returns,Vendetta,,,,
"The Name of the Wind (The Kingkiller Chronicle, #1)",Kvothe Wind,Wind Kvothe,A Kvothe Wind,The Wind Kvothe,troupe,bid,fugitive,Kvothe,Wind,,,,,,
"Moby-Dick or, The Whale",Melville Written,Written America,America Melville,an Melville Written,A Written America,a America Melville,Melville,Written,America,hover,texture,inquiry,,,
The Guernsey Literary and Potato Peel Pie Society,Dawsey Guernsey,Guernsey Peel,Peel Occupation,every Dawsey Guernsey,a Guernsey Peel,the Peel Occupation,Dawsey,Guernsey,Peel,correspondence,curiosity,forth,,,
Fight Club,Tyler Tyler,an Tyler Tyler,insomnia,psychotherapy,remark,,,,,,,,,,
"Dead Until Dark (Sookie Stackhouse, #1)",Stackhouse Louisiana,Louisiana Sookie,Sookie Stackhouse,a Stackhouse Louisiana,the Louisiana Sookie,a Sookie Stackhouse,Stackhouse,Louisiana,Sookie,,,,,,
The Color Purple,Nettie Celie,Celie Shug,Shug Color,those Nettie Celie,an Celie Shug,The Shug Color,segregation,singer,charge,,,,,,
And Then There Were None,Chancery Devon,Devon Eight,Eight Seven,A Chancery Devon,each Devon Eight,every Eight Seven,A Chancery,each Devon,every Eight,bumblebee,stung,herring,,,
"The Lost Symbol (Robert Langdon, #3)",Symbol Masonic,Masonic Vinci,Vinci Langdon,every Symbol Masonic,this Masonic Vinci,The Vinci Langdon,every Symbol,this Masonic,The Vinci,masterstroke,symbologist,arcane,,,
"Hush, Hush (Hush, Hush, #1)",FALLEN FORBIDDEN,FORBIDDEN Vee,Vee Patch,those FALLEN FORBIDDEN,some FORBIDDEN Vee,no Vee Patch,FALLEN,FORBIDDEN,Vee,,,,,,
"Beautiful Disaster (Beautiful, #1)",Abernathy Stand,Stand Travis,Travis Abby,Either Abernathy Stand,no Stand Travis,The Travis Abby,wants?îto,swear,charmer,Abernathy,Stand,Travis,,,
A Christmas Carol,Bah Wheeler,Wheeler Afterword,Afterword Focus,another Bah Wheeler,every Wheeler Afterword,no Afterword Focus,Bah,Wheeler,Afterword,'Introduction,idiot,discussion,,,
"Interview with the Vampire (The Vampire Chronicles, #1)",Louis and Claudia Claudia,Claudia Interview,Interview Lestat,both Louis and Claudia Claudia,This Claudia Interview,no Interview Lestat,revulsion,radiant,theatre,Louis and Claudia,Claudia,Interview,,,
"The Selection (The Selection, #1)",Gradually Aspen,Aspen Selection,Selection Maxon,a Gradually Aspen,The Aspen Selection,the Selection Maxon,Gradually,Aspen,Selection,,,,,,
"One for the Money (Stephanie Plum, #1)",Plum,Evanovich,Jersey,Plum Evanovich,Evanovich Jersey,Jersey Morelli,That Plum Evanovich,any Evanovich Jersey,a Jersey Morelli,That Plum,any Evanovich,a Jersey,lingerie,buyer,virginity
The Immortal Life of Henrietta Lacks,Lacks HeLa,HeLa Skloot,Skloot Henrietta,any Lacks HeLa,an HeLa Skloot,the Skloot Henrietta,any Lacks afford HeLa,an HeLa onto Skloot,the Skloot though Henrietta,fertilization,mapping,experimentation,,,
"The Silence of the Lambs  (Hannibal Lecter, #2)",Lambs Lecter,Lecter Hannibal,Hannibal FBI,An Lambs Lecter,The Lecter Hannibal,the Hannibal FBI,trainee,Silence,villain,Lambs,Lecter,Hannibal,,,
"Vampire Academy (Vampire Academy, #1)",FRIEND TRUE,TRUE PROTECT,PROTECT YOUR,all FRIEND TRUE,a TRUE PROTECT,The PROTECT YOUR,FRIEND,TRUE,PROTECT,,,,,,
Atonement,Briony Atonement,Atonement McEwan,McEwan Cecilia,this Briony Atonement,a Atonement McEwan,the McEwan Cecilia,Briony,McEwan,provocation,flirtation,satisfaction,,,,
The Metamorphosis,Samsa,Metamorphosis,Auden,Samsa Metamorphosis,Metamorphosis Auden,Auden Kafka,A Samsa Metamorphosis,an Metamorphosis Auden,The Auden Kafka,A Samsa because Metamorphosis,an Metamorphosis As Auden,The Auden With Kafka,bulk,inadequacy,insect
"The Titan's Curse (Percy Jackson and the Olympians, #3)",Oracle Annabeth,Annabeth Greek,Greek Oracle,all Oracle Annabeth,The Annabeth Greek,a Greek Oracle,doomsday,goddess,god,Oracle,Annabeth,Greek,,,
Ready Player One,Wade Watts,Watts Wade,this Wade Watts,The Watts Wade,YEAR,utopia,creator,Wade,Watts,,,,,,
The Art of Racing in the Rain,Denny Swift,Swift Racing,Racing Rain,an Denny Swift,The Swift Racing,a Racing Rain,an Denny On Swift,The Swift like Racing,a Racing by Rain,Enzo,stock,philosopher,,,
"Bared to You (Crossfire, #1)",Gideon Sylvia,Sylvia Cross,Cross Day,those Gideon Sylvia,each Sylvia Cross,The Cross Day,masterstroke,torment,abandon,Gideon,Sylvia,Cross,,,
"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",Wardrobe Staples,Staples Pauline,Pauline Narnia,Each Wardrobe Staples,any Staples Pauline,each Pauline Narnia,Wardrobe,Staples,Pauline,canon,illustration,fifty,,,
"A Child Called ""It"" (Dave Pelzer #1)",Dave Pelzer,Pelzer ACE,ACE Editions,This Dave Pelzer,an Pelzer ACE,this ACE Editions,cot,raunchy,basement,Dave,Pelzer,ACE,,,
"The Bourne Identity (Jason Bourne, #1)",Bourne Jason,Jason Alternate,Alternate ISBN,these Bourne Jason,any Jason Alternate,this Alternate ISBN,these Bourne,any Jason,this Alternate,amnesia,manner,bank,,,
"Artemis Fowl (Artemis Fowl, #1)",LEPrecon Unit,Unit Fowl,Fowl Artemis,These LEPrecon Unit,all Unit Fowl,a Fowl Artemis,bedtime,mastermind,millionaire,LEPrecon,Unit,Fowl,,,
"Fallen (Fallen, #1)",Drawn Sword,Sword Price,Price Daniel,every Drawn Sword,all Sword Price,that Price Daniel,Drawn,Sword,Price,,,,,,
East of Eden,Salinas Trask,Trask Steinbeck,Steinbeck Cain,those Salinas Trask,A Trask Steinbeck,this Steinbeck Cain,farmland,absence,rivalry,,,,,,
Dark Places,Sacrifice Libby,Libby Kansas,Kansas Missouri,The Sacrifice Libby,the Libby Kansas,a Kansas Missouri,The Sacrifice,the Libby,a Kansas,fee,profit,shabby,,,
The Client,Reggie Mark,Mark Memphis,Memphis Lincoln,both Reggie Mark,all Mark Memphis,a Memphis Lincoln,both Reggie,all Mark,a Memphis,curb,cigarette,gamble,,,
"The Nanny Diaries (Nanny, #1)",Nanny Must,Must NYU,NYU X,Those Nanny Must,this Must NYU,the NYU X,fungus,decorum,preschooler,Nanny,Must,NYU,,,
Persuasion,Wentworth Persuasion,Persuasion Elliot,Elliot Austen,neither Wentworth Persuasion,a Persuasion Elliot,The Elliot Austen,tenant,custom,ivory,Wentworth,Elliot,,,,
Sarah's Key,Vel Rosnay,Rosnay Frenchman,Frenchman Michel,both Vel Rosnay,this Rosnay Frenchman,an Frenchman Michel,d'Hiv,roundup,cupboard,,,,,,
"The Gunslinger (The Dark Tower, #1)",Gunslinger Gilead,Gilead Roland,Roland Kid,The Gunslinger Gilead,this Gilead Roland,an Roland Kid,Gunslinger,Gilead,Roland,loner,desolate,chapter,,,
Love in the Time of Cholera,Florentino Fermina,Fermina Florentino,a Florentino Fermina,the Fermina Florentino,youth,doctor,business,Florentino,Fermina,,,,,,
Speak,Merryweather Melinda,Melinda Halse,Halse Laurie,any Merryweather Melinda,another Melinda Halse,an Halse Laurie,vindication,oneself,nonsense,Merryweather,Melinda,Halse,,,
The Husband's Secret,Cecilia?îor Rachel and Tess,Rachel and Tess Fitzpatrick,Fitzpatrick Cecilia,each Cecilia?îor Rachel and Tess,this Rachel and Tess Fitzpatrick,an Fitzpatrick Cecilia,each Cecilia?îor,this Rachel and Tess,an Fitzpatrick,spotless,other?îbut,spouses?îand,,,
Carrie,Carrie Stephen,Stephen White,White King,A Carrie Stephen,all Stephen White,The White King,Stephen,White,rampage,misunderstood,date,,,,
Running with Scissors,Scissors Claus,Claus Sexton,Sexton Burroughs,an Scissors Claus,The Claus Sexton,all Sexton Burroughs,pedophile,squalor,resemblance,,,,,,
"Inferno (Robert Langdon, #4)",Alighieri Langdon,Langdon Inferno,Inferno Sienna,no Alighieri Langdon,this Langdon Inferno,an Inferno Sienna,no Alighieri,this Langdon,an Inferno,recollection,origin,macabre,,,
Number the Stars,Annemarie Johansen,Johansen Rosen,Rosen Denmark,the Annemarie Johansen,a Johansen Rosen,the Rosen Denmark,food,mission,war,,,,,,
"Along Came a Spider (Alex Cross, #1)",Jezzie Flanagan,Flanagan Soneji,Soneji Service,any Jezzie Flanagan,both Flanagan Soneji,A Soneji Service,any Jezzie,both Flanagan,A Soneji,precinct,supervisor,psychopath,,,
Misery,Wilkes Sheldon,Sheldon Paul,Paul Annie,an Wilkes Sheldon,a Sheldon Paul,an Paul Annie,Wilkes,Sheldon,Paul,automobile,captor,fan,,,
Sharp Objects,Preaker Camille,Camille Fresh,Fresh Preaker,this Preaker Camille,an Camille Fresh,a Fresh Preaker,this Preaker,an Camille,a Fresh,story?îand,homecoming,grip,,,
Bridge to Terabithia,Aarons Terabithia,Terabithia Jess,Jess Burke,all Aarons Terabithia,a Terabithia Jess,the Jess Burke,runner,grade,ambition,Aarons,Terabithia,Jess,,,
"Marked (House of Night, #1)",Marks Aphrodite,Aphrodite Spirit,Spirit Redbird,no Marks Aphrodite,all Aphrodite Spirit,this Spirit Redbird,Marks,Aphrodite,Spirit,,,,,,
A Midsummer Night's Dream,Demetrius Lysander,Lysander Titania,Titania Oberon,both Demetrius Lysander,an Lysander Titania,a Titania Oberon,Demetrius,Lysander,Titania,Hermia,donkey,spat,,,
Extremely Loud and Incredibly Close,Explorer Oskar,Oskar Hiroshima,Hiroshima Centre,some Explorer Oskar,an Oskar Hiroshima,the Hiroshima Centre,entomologist,pacifist,vegan,Explorer,Oskar,Hiroshima,,,
Wonder,Pullman Prep,Prep Auggie,Auggie Beecher,an Pullman Prep,a Prep Auggie,an Auggie Beecher,describe,grade,thinking,Pullman,Prep,Auggie,,,
The Cat in the Hat,Publication Beginner,Beginner Poor,Poor Date,The Publication Beginner,the Beginner Poor,a Poor Date,Publication,Beginner,Poor,Format,Level,concern,,,
"Cinder (The Lunar Chronicles, #1)",Cinder Kai,Kai Beijing,Beijing Prince,This Cinder Kai,no Kai Beijing,an Beijing Prince,Cinder,Kai,Beijing,,,,,,
"The Cuckoo's Calling (Cormoran Strike, #1)",Landry Strike,Strike Cormoran,Cormoran Galbraith,every Landry Strike,this Strike Cormoran,A Cormoran Galbraith,every Landry,this Strike,A Cormoran,multimillionaire,enticement,delusion,,,
"Shiver (The Wolves of Mercy Falls, #1)",Sam Grace,Grace Sam,a Sam Grace,the Grace Sam,familiarity,breath,wolf,Sam,Grace,,,,,,
Atlas Shrugged,Terminal,Terminal ????Terminal,every Terminal ??these ??Terminal,every Terminal against ??these ??behind Terminal,motor,destroyer,industrialist,,,,,,,,
Alice in Wonderland,Lutwidge Dodgson,Dodgson Wonderland,Wonderland Carroll,both Lutwidge Dodgson,This Dodgson Wonderland,an Wonderland Carroll,Lutwidge,Dodgson,Wonderland,pseudonym,mathematician,popularity,,,
"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",Carax,Barcelona,Wind,Carax Barcelona,Barcelona Wind,Wind Daniel,every Carax Barcelona,A Barcelona Wind,an Wind Daniel,every Carax,A Barcelona,an Wind,copy,solace,dealer
"The Scorch Trials (Maze Runner, #2)",Gladers Scorch,Scorch Friendships,Friendships Maze,All Gladers Scorch,no Scorch Friendships,The Friendships Maze,destruction?îand,section,freedom,Gladers,Scorch,Friendships,,,
How to Win Friends and Influence People,any Carnegie Dale,the Dale Friends,a Friends People,any Carnegie Since Dale,the Dale without Friends,a Friends after People,ladder,resentment,relevant,,,,,,
Under the Tuscan Sun,Tuscan Mayes,Mayes Mayle,Mayle Tuscany,An Tuscan Mayes,every Mayes Mayle,A Mayle Tuscany,whitewash,vineyard,cuisine,Tuscan,Mayes,Mayle,,,
Big Little Lies,Lies,Celeste,Madeline,Lies Celeste,Celeste Madeline,Madeline Jane,those Lies Celeste,another Celeste Madeline,each Madeline Jane,those Lies,another Celeste,each Madeline,beachside,stare,wing
Ella Enchanted,Lucinda Levine,Levine Ella,Another Lucinda Levine,some Levine Ella,this Ella Enchanted,slipper,obedience,affliction,Lucinda,Levine,Ella,,,,
The Sun Also Rises,Brett Hemingway,Hemingway Generation,Generation Sun,The Brett Hemingway,A Hemingway Generation,an Generation Sun,dissolution,nightlife,bankruptcy,,,,,,
A Tree Grows in Brooklyn,Williamsburg Grows,Grows Nolan,Nolan Betty,The Williamsburg Grows,a Grows Nolan,the Nolan Betty,connectedness,sublime,uplifting,Williamsburg,Grows,Nolan,,,
"Kiss the Girls (Alex Cross, #2)",Chapel Hill,Hill Los,Los Angeles,a Chapel Hill,the Hill Los,a Los Angeles,a Chapel,the Hill,a Los,intern,pattern,coast,,,
The Nightingale,Vianne Resistance,Resistance Antoine,Antoine Front,another Vianne Resistance,each Resistance Antoine,all Antoine Front,durability,partisan,seldom,,,,,,
Never Let Me Go,Hailsham Kathy,Kathy Ishiguro,Ishiguro Were,the Hailsham Kathy,a Kathy Ishiguro,an Ishiguro Were,Hailsham,Kathy,Ishiguro,schoolgirl,critique,arrogance,,,
P.S. I Love You,Gerry PS,PS Ahern,Ahern Cecelia,each Gerry PS,A PS Ahern,a Ahern Cecelia,nudging,assortment,adrift,Gerry,Ahern,,,,
Rebecca,Manderley,Carlo,Monte,Manderley Carlo,Carlo Monte,Monte Working,An Manderley Carlo,a Carlo Monte,the Monte Working,An Manderley,a Carlo,the Monte,difficulty,proposal,housekeeper
Flowers for Algernon,Algernon IQ,IQ Charlie,Charlie Algernon,The Algernon IQ,an IQ Charlie,a Charlie Algernon,paramount,deterioration,procedure,Algernon,Charlie,,,,
Like Water for Chocolate,Tita Rosaura,Rosaura Pedro,Pedro Chocolate,each Tita Rosaura,A Rosaura Pedro,this Pedro Chocolate,earthiness,bittersweet,feast,Tita,Rosaura,Pedro,,,
Snow Flower and the Secret Fan,Flower Snow,Snow China,China ??The Flower Snow,a Snow China,an China ??laotong,county,misunderstanding,,,,,,,,
The Godfather,Godfather Mafia,Mafia Godfather,The Godfather Mafia,A Mafia Godfather,A Mafia,the Godfather,subculture,controversy,allegiance,,,,,,
An Abundance of Katherines,XVIII Predictability,Predictability Dumpees,Dumpees Underlying,any XVIII Predictability,this Predictability Dumpees,no Dumpees Underlying,heartWhen,shotgun,type,XVIII,Predictability,Dumpees,,,
